wav_filename,sentence,char_count
common_voice_pt_19376002.wav,O matador de leões.,19
common_voice_pt_19376003.wav,Não há ajuda para isso.,23
common_voice_pt_19376004.wav,Houve incêndios em dois mil anos.,33
common_voice_pt_19376005.wav,Uma comida saborosa é o pão quente.,35
common_voice_pt_19376006.wav,Conectando-se da família ao local de trabalho,45
common_voice_pt_19376007.wav,Abra minha lista de reprodução de concentração acústica e reproduza um álbum inteiro,84
common_voice_pt_19376008.wav,Um homem de camisa preta está misturando bebidas,48
common_voice_pt_19376009.wav,Será feito por escrito e tratará do conhecimento especificado no anexo deste convite.,85
common_voice_pt_19376010.wav,Vários itens de vidro são exibidos em uma prateleira de vidro em uma janela.,76
common_voice_pt_19376011.wav,Clementine é muito avistada.,28
common_voice_pt_19376647.wav,Tudo que eu digo é cuspi-los!,29
common_voice_pt_19376648.wav,Quatro jovens adultos se reuniram ao ar livre,45
common_voice_pt_19376649.wav,Uma senhora de branco senta-se num tapete com uma bola na mão.,62
common_voice_pt_19376650.wav,"Bem, o que é isso?",18
common_voice_pt_19376651.wav,"Para fazer isso, não é necessário ser admirado, apenas aproveite.",65
common_voice_pt_19376654.wav,O estranho pareceu satisfeito com a resposta.,45
common_voice_pt_19376655.wav,Controlar um processo mestre de multiplexação de conexão ativa.,63
common_voice_pt_19376656.wav,Cão branco brincando na neve.,29
common_voice_pt_19376657.wav,"No osso, a carne é suficiente.",30
common_voice_pt_19377033.wav,Ainda há muitas idéias para fortalecer,38
common_voice_pt_19377034.wav,Nunca vou esquecer isso.,24
common_voice_pt_19377035.wav,Uma garota dança em um palco.,29
common_voice_pt_19377036.wav,É um bom dia.,13
common_voice_pt_19377037.wav,Um cachorro marrom brincando na lama.,37
common_voice_pt_19377109.wav,Alguém acidentalmente interrompeu a missão.,43
common_voice_pt_19377110.wav,O que aconteceu com eles?,25
common_voice_pt_19377111.wav,"Por um momento,? tudo estava escuro e assustador.",49
common_voice_pt_19377112.wav,Criptografia assimétrica usa pares de chaves.,45
common_voice_pt_19377118.wav,Dois homens usando capacetes para motociclistas? um carregando um pedaço de papel.,82
common_voice_pt_19377119.wav,Traduzir este documento para o italiano.,40
common_voice_pt_19377120.wav,Ele havia tombado sobre a borda e caído no buraco.,50
common_voice_pt_19377121.wav,Um ônibus laranja está estacionado ao lado de uma estrada.,58
common_voice_pt_19377122.wav,Mulher idosa tentando bloquear o sol com a mão.,47
common_voice_pt_19377123.wav,Uma mulher com um carrinho de bebê está esperando para atravessar uma rua,73
common_voice_pt_19377124.wav,Então você não vai culpá-la.,28
common_voice_pt_19377125.wav,Você precisa de mais evidências do que isso.,44
common_voice_pt_19377126.wav,Não é apenas bonito?,20
common_voice_pt_19377127.wav,Nascido cedo demais,19
common_voice_pt_19377128.wav,É uma linha direta para o meu escritório e meu apartamento.,59
common_voice_pt_19377129.wav,Em um mundo melhor que isso,27
common_voice_pt_19377130.wav,Como você fez isso?,19
common_voice_pt_19377131.wav,Doug é um bom amigo meu.,24
common_voice_pt_19377132.wav,Um homem velho em uma camisa marrom fica enquanto uma multidão olha,67
common_voice_pt_19377133.wav,Cinco crianças estão em frente a uma cabana de madeira.,55
common_voice_pt_19377134.wav,"Hoje, as pessoas da cidade são muito gratas por esse fato.",58
common_voice_pt_19377135.wav,Eu pensei que você estava dormindo.,35
common_voice_pt_19377136.wav,Porque agora ele sabia onde estava seu tesouro.,47
common_voice_pt_19377138.wav,Corrente alternada trifásica é uma maneira eficiente de transmitir energia.,75
common_voice_pt_19377139.wav,Ração para gato.,16
common_voice_pt_19377140.wav,Mercado tonganês,16
common_voice_pt_19377141.wav,Todas as coisas são uma? o menino pensou.,41
common_voice_pt_19377142.wav,Eu estou dormindo com uma criança.,34
common_voice_pt_19377143.wav,Eu estou aqui há horas.,23
common_voice_pt_19377144.wav,A minha visão é de águia.,25
common_voice_pt_19377145.wav,Um garoto grita enquanto duas mulheres conversam umas com as outras.,68
common_voice_pt_19377146.wav,Um homem pegando uma pedra grande.,34
common_voice_pt_19377147.wav,Duas mulheres andando pela calçada? uma delas carregando uma caixa grande cheia de coisas.,90
common_voice_pt_19377153.wav,Tocar música galesa,19
common_voice_pt_19377154.wav,Duas mulheres vestindo chapéus de formatura e vestes estão sorrindo.,68
common_voice_pt_19377155.wav,Passando pelo mercado de vegetais quando você vai para casa,59
common_voice_pt_19377156.wav,Não pode permitir um conflito positivo,38
common_voice_pt_19377157.wav,Os pedestres e um ciclista passam tranquilamente por um prédio moderno.,71
common_voice_pt_19377168.wav,Ouça essa multidão.,19
common_voice_pt_19377169.wav,Faça os buracos nas roupas,26
common_voice_pt_19377170.wav,Um homem gosta de um deleite em uma rua movimentada.,52
common_voice_pt_19377171.wav,Um homem está cochilando sentado perto de um monte de melões.,61
common_voice_pt_19377172.wav,Ajuste o alarme para as sete horas.,35
common_voice_pt_19377175.wav,Os trabalhos convocados são suscetíveis de prêmio direto.,57
common_voice_pt_19377176.wav,Um homem de cabeça azul joga tênis.,35
common_voice_pt_19377178.wav,Eu notei que? o garoto respondeu.,33
common_voice_pt_19377179.wav,Tire este carro daqui!,22
common_voice_pt_19377180.wav,um homem de bicicleta na área da cidade.,40
common_voice_pt_19377222.wav,Uma garota pulando no ar na praia.,34
common_voice_pt_19377223.wav,Ela ainda chorou a tarde toda.,30
common_voice_pt_19377225.wav,Uma criança está em uma piscina usando óculos de tubarão.,57
common_voice_pt_19377226.wav,A juíza Debra me enviou.,24
common_voice_pt_19377227.wav,Então vamos fazer isso primeiro.,32
common_voice_pt_19377233.wav,Eu fiquei bêbado ontem e pensei que eu construí um super computador.,68
common_voice_pt_19377234.wav,Várias figuras se aproximaram dele.,35
common_voice_pt_19377235.wav,Cada fogo é jogado em seu rebanho.,34
common_voice_pt_19377236.wav,Dois ciclistas em amarelo estão competindo em uma corrida,57
common_voice_pt_19377237.wav,A criança absorveu informações como uma esponja.,48
common_voice_pt_19377245.wav,"Aparentemente, o recurso de preenchimento automático não está funcionando temporariamente.",90
common_voice_pt_19377246.wav,A felicidade e o cérebro raramente se encontram.,48
common_voice_pt_19377247.wav,"Se você cortar por um longo tempo, o carvalho mais grosso também deve cair.",75
common_voice_pt_19377248.wav,Vá para a cidade de carro imediatamente,39
common_voice_pt_19377249.wav,"Talvez seja possível, se você tentar",36
common_voice_pt_19377258.wav,Um cara está fazendo um truque em uma moto.,43
common_voice_pt_19377259.wav,Estava ensolarado há um minuto!,31
common_voice_pt_19377260.wav,Abrir o código-fonte pode ser uma medida para criar confiança no software.,74
common_voice_pt_19377261.wav,A história da cidade começa há alguns milhares de anos.,55
common_voice_pt_19377262.wav,Nós temos um cachorrinho,24
common_voice_pt_19377266.wav,Receba o básico,15
common_voice_pt_19377268.wav,"Sete anos atrás, tudo está chegando.",36
common_voice_pt_19377271.wav,Descer as montanhas e subir as cabines.,39
common_voice_pt_19377273.wav,Uma mãe e uma criança estão interagindo em uma sala retrostilada.,65
common_voice_pt_19377274.wav,Uma jovem está sorrindo na frente da câmera em um parque,56
common_voice_pt_19377278.wav,As crianças são mais criativas que os adultos?,46
common_voice_pt_19377279.wav,As geleiras estão derretendo por causa do aquecimento global.,61
common_voice_pt_19377280.wav,O garoto olhou em volta para as tamareiras.,43
common_voice_pt_19377281.wav,Mostrando imediatamente raiva,29
common_voice_pt_19377282.wav,Uma nota para ser sustentada durante todo o seu comprimento,59
common_voice_pt_19377283.wav,Como chegamos ao outro lado?,28
common_voice_pt_19377284.wav,Esta é a véspera de Natal.,26
common_voice_pt_19377285.wav,Figuras sombrias em uma varanda falando.,40
common_voice_pt_19377286.wav,Mais honrado na brecha do que na observância,44
common_voice_pt_19377287.wav,Meu caderno é de vinte matérias.,32
common_voice_pt_19377293.wav,Terminou o processo,19
common_voice_pt_19377294.wav,"Outras fontes de energia também recebem subsídios, muitas vezes muito mais altos.",81
common_voice_pt_19377295.wav,O doutor Clark chegou na semana passada.,40
common_voice_pt_19377296.wav,O alquimista abriu uma garrafa e despejou um líquido vermelho no copo do menino.,80
common_voice_pt_19377297.wav,Menina no skate cor de rosa.,28
common_voice_pt_19377302.wav,Chegamos na estação do parque Yuanshan,38
common_voice_pt_19377303.wav,Ela não conseguia decidir se tomaria um banho ou se tomaria um banho.,69
common_voice_pt_19377304.wav,Uma mulher está apresentando vários documentos usando equipamentos multimídia.,78
common_voice_pt_19377305.wav,"Quanto mais feliz, menos você confia nela.",42
common_voice_pt_19377306.wav,A regra tem sido longa e próspera.,34
common_voice_pt_19377308.wav,Procure por presidente dos Estados Unidos da América.,53
common_voice_pt_19377309.wav,Isabela sabia de tudo.,22
common_voice_pt_19377310.wav,Lisa? porque você não está na convenção?,40
common_voice_pt_19377311.wav,Onde você esteve?,17
common_voice_pt_19377312.wav,Eu já digo que foi sobre os primeiros anos do século passado.,61
common_voice_pt_19377313.wav,Ame todas as especiarias.,25
common_voice_pt_19377314.wav,Essa cor é bonita.,18
common_voice_pt_19377315.wav,O que ele está fazendo aqui?,28
common_voice_pt_19377316.wav,O para-raios foi acertado em cheio,34
common_voice_pt_19377317.wav,Para tirar uma gota demais,26
common_voice_pt_19377318.wav,Ela dançou como um cisne? alto e gracioso.,42
common_voice_pt_19377319.wav,Não é a festa também para anunciar o seu noivado para Joanna?,61
common_voice_pt_19377320.wav,A Internet é construída sobre muitos protocolos que se complementam perfeitamente.,82
common_voice_pt_19377321.wav,Ela também sabe disso!,22
common_voice_pt_19377322.wav,Todo o exército deles!,22
common_voice_pt_19377326.wav,Eles foram para beber o chá? que foi servido em copos de cristal bonitos.,73
common_voice_pt_19377328.wav,Você não vê que coisa maravilhosa isso pode ser?,48
common_voice_pt_19377330.wav,Também contratou o caso fora,28
common_voice_pt_19377331.wav,"Bem, ele está em vermelho.",26
common_voice_pt_19377332.wav,"Desculpe, eu não consegui!",26
common_voice_pt_19377333.wav,É uma piada.,12
common_voice_pt_19377334.wav,Cinco homens estão jogando lacrosse em um campo.,48
common_voice_pt_19377335.wav,É melhor para eles assim.,25
common_voice_pt_19377336.wav,Quantas visualizações esse vídeo recebeu?,41
common_voice_pt_19377337.wav,Os diamantes são feitos sob pressão.,36
common_voice_pt_19377338.wav,"Estou ouvindo as garotas, que estão com o meu pai?",50
common_voice_pt_19377339.wav,Uma família está andando na calçada.,36
common_voice_pt_19377340.wav,Como você vai nos ajudar?,25
common_voice_pt_19377341.wav,Qual é a transferência de energia que ocorre?,45
common_voice_pt_19377342.wav,A velocidade do som.,20
common_voice_pt_19377343.wav,Estava de volta em si mesmo.,28
common_voice_pt_19377344.wav,Filosofia é meu assunto favorito.,33
common_voice_pt_19377345.wav,Isso é demais!,14
common_voice_pt_19377346.wav,O crepúsculo caía quando o menino chegou com seu rebanho em uma igreja abandonada.,82
common_voice_pt_19377347.wav,Uma menina monta sua bicicleta na faixa de pedestres em um cruzamento.,70
common_voice_pt_19377348.wav,uma mulher usa seus óculos.,27
common_voice_pt_19377349.wav,Não tenho certeza,17
common_voice_pt_19377350.wav,"Poderíamos dizer que quanto mais ""identidade"" é um assunto, menos fácil é.",74
common_voice_pt_19377351.wav,Ausência faz o coração aumentar mais a afeição.,47
common_voice_pt_19377352.wav,"Quando o astronauta entrou na vagem translúcida, transformou-se num material opaco.",83
common_voice_pt_19377353.wav,Nenhum quarto adequado,22
common_voice_pt_19377354.wav,Para manter bactérias ativas e bom gosto,40
common_voice_pt_19377355.wav,adicionar tigre hu na minha lista de reprodução As músicas mais bonitas do mundo,80
common_voice_pt_19377356.wav,"E, claro,? não é muito personalizável.",38
common_voice_pt_19377357.wav,Eu encontrei estes um dia nos campos.,37
common_voice_pt_19377358.wav,Um grupo de pessoas constrói um muro para um edifício,53
common_voice_pt_19377359.wav,Mas ainda há danos leves,24
common_voice_pt_19377360.wav,O gás hidrogênio escapou.,25
common_voice_pt_19377362.wav,É uma economia de trinta e dois francos para os assinantes.,59
common_voice_pt_19378580.wav,"Uma mulher em uma camisa amarela, carregando uma bolsa preta sobre o ombro direito.",83
common_voice_pt_19378581.wav,É um fato.,10
common_voice_pt_19378582.wav,Você pode criar diferentes formas hexagonais?,45
common_voice_pt_19378583.wav,Cubra o vidro com uma tampa de latão.,37
common_voice_pt_19378584.wav,Porque você já perdeu suas economias duas vezes.,48
common_voice_pt_19379742.wav,Um garoto com cara de gordinho e óculos escuros.,48
common_voice_pt_19379743.wav,Mas isso foi simplesmente porque meu olho estava cansado.,57
common_voice_pt_19379744.wav,Nós estavámos enganados!,24
common_voice_pt_19379745.wav,"Eles seriam bons para alguém no Natal, mas ninguém pensou a tempo.",66
common_voice_pt_19379746.wav,Uma rua tranquila com lojas exclusivas e arquitetura.,53
common_voice_pt_19379747.wav,Um rosto de menina de cabeça para baixo.,40
common_voice_pt_19379748.wav,Você sabe o que vamos fazer?,28
common_voice_pt_19379749.wav,O ar está congelado,19
common_voice_pt_19379750.wav,A maioria dos problemas é baseada na proteção ambiental.,56
common_voice_pt_19379751.wav,Qual é o nome dessa música?,27
common_voice_pt_19379762.wav,Não muito no começo,19
common_voice_pt_19379763.wav,Três jovens estão brincando com Legos em uma sala de estar bagunçada.,69
common_voice_pt_19379764.wav,Não tenha medo.,15
common_voice_pt_19379765.wav,O que ele disse lembrou o menino do velho rei.,46
common_voice_pt_19379766.wav,Placas de vídeo da Nvidia.,26
common_voice_pt_19379767.wav,Não foi bem isso que ele disse,30
common_voice_pt_19379768.wav,Há duas pessoas? um homem e uma mulher? sentados em um ônibus.,62
common_voice_pt_19379769.wav,"Minha lacuna de currículo de sete anos está marcada como ""Não Drogas"".",70
common_voice_pt_19379770.wav,O vice-presidente do governo tem a palavra.,43
common_voice_pt_19379771.wav,Vou subir e mandar com um mensageiro.,37
common_voice_pt_19379824.wav,Eles estão procurando por uma agulha no feno.,45
common_voice_pt_19379825.wav,O urânio e o plutônio são radioativos.,38
common_voice_pt_19379826.wav,"Com o tempo, os aprendizes são mestres.",39
common_voice_pt_19379827.wav,Eu não acho que o Mister Diaz seja confiável.,45
common_voice_pt_19379828.wav,quanto é cinquenta e quatro vezes mil duzentos e quarenta e nove,64
common_voice_pt_19383527.wav,Um menino em um parque brincando com duas bolas de laranja.,59
common_voice_pt_19383528.wav,Eu sirvo o lema do Príncipe de Gales,36
common_voice_pt_19383529.wav,Dois homens com uniformes azuis de futebol praticam futebol.,60
